key,0,1
#,,nan
offset,0,4
int32,str,str
0,TEXT_VOICEMAN_07005_000010_KOANA,你是……！<hex:02100103>為什麼會在這裡……！？
1,TEXT_VOICEMAN_07005_000020_KOANA,馬上下去！
2,TEXT_VOICEMAN_07005_000030_KOANA,那個，拉馬奇……？<hex:02100103>圓頂內發生了什麼事嗎！？
3,TEXT_VOICEMAN_07005_000040_KOANA,原來如此，兄長他……。
4,TEXT_VOICEMAN_07005_000050_KOANA,雖然如此，真正的問題還沒有解決，<hex:02100103>還有前往異界的遠征在等著我們……。
5,TEXT_VOICEMAN_07005_000060_WUKLAMAT,(-烏克拉瑪特的聲音-)喂，科納兄長！
6,TEXT_VOICEMAN_07005_000070_KOANA,拉馬奇，那個孩子是……？
7,TEXT_VOICEMAN_07005_000080_WUKLAMAT,這孩子叫格魯賈。<hex:02100103>是佐拉賈兄長的孩子。
8,TEXT_VOICEMAN_07005_000090_KOANA,……原來如此。<hex:02100103>圓頂內外的時間確實有差異。
9,TEXT_VOICEMAN_07005_000100_KOANA,如果這孩子是兄長的孩子……那對我來說……
10,TEXT_VOICEMAN_07005_000110_KOANA,格魯賈……對吧。<hex:02100103>我是科納，拉馬奇的兄長。
11,TEXT_VOICEMAN_07005_000120_GULOOLJA,拉馬奇的，兄長……。
12,TEXT_VOICEMAN_07005_000130_WUKLAMAT,沒有人比科納兄長更可靠了。<hex:02100103>他一定會成為你的好家人。
13,TEXT_VOICEMAN_07005_000140_KOANA,請多指教，格魯賈。
14,TEXT_VOICEMAN_07005_000150_GULOOLJA,那麼，科納叔叔！
15,TEXT_VOICEMAN_07005_000160_KOANA,確實是叔叔沒錯，但……
16,TEXT_VOICEMAN_07005_000161_KOANA,請叫我科納。
17,TEXT_VOICEMAN_07005_000170_WUKLAMAT,大家也被搞糊塗了。<hex:02100103>等一切解決後，我會好好解釋的。
18,TEXT_VOICEMAN_07005_000180_WUKLAMAT,只是，有一件事我想說。
19,TEXT_VOICEMAN_07005_000190_WUKLAMAT,格魯賈就是格魯賈。<hex:02100103>他和父親的罪無關。<hex:02100103>希望你們能明白這一點。
20,TEXT_VOICEMAN_07005_000200_WUKLAMAT,如果對佐拉賈兄長有什麼不滿，<hex:02100103>我們聯王會聽你們的！
21,TEXT_VOICEMAN_07005_000210_TULIYOLLALMALE,是啊……孩子是無辜的。
22,TEXT_VOICEMAN_07005_000220_TULIYOLLALFEMALE,沒錯，烏克拉瑪特大人說得對！
23,TEXT_VOICEMAN_07005_000230_KOANA,總之……能聽聽你的故事嗎？<hex:02100103>雖然從格·拉哈·蒂亞那裡聽過報告，<hex:02100103>但我想再詳細了解一下事情的經過。
24,TEXT_VOICEMAN_07005_000240_WUKLAMAT,那麼，我們邊走邊聊吧？<hex:02100103>我想看看特來約拉的情況。
25,TEXT_VOICEMAN_07005_000250_KOANA,那麼，前往布萊特普魯姆·郵局吧。
26,TEXT_VOICEMAN_07005_000260_KOANA,士兵們還在保持警戒狀態。<hex:02100103>如果沒有進一步的攻擊威脅，<hex:02100103>我們應該讓他們輪流休息，慰勞他們。
27,TEXT_VOICEMAN_07005_000270_YSHTOLA,周圍充滿了電光，<hex:02100103>積蓄了大量雷屬性的力量。<hex:02100103>這個機構是「活著」的……。
28,TEXT_VOICEMAN_07005_000280_YSHTOLA,可露兒，能把耳飾靠近終端嗎？
29,TEXT_VOICEMAN_07005_000290_KRILE,不行嗎……？
30,TEXT_VOICEMAN_07005_000300_SHALE,現在還不是失望的時候。<hex:02100103>既然有反應，說明代碼已經讀取了。<hex:02100103>只是可能被更高的權限阻止了執行。
31,TEXT_VOICEMAN_07005_000310_SHALE,格魯賈，你能試試看嗎？
32,TEXT_VOICEMAN_07005_000320_GULOOLJA,什麼……我嗎……？
33,TEXT_VOICEMAN_07005_000330_SHALE,如果「武王」的權限正確繼承了，<hex:02100103>門應該會打開。
34,TEXT_VOICEMAN_07005_000331_ZORAALJA,(-佐拉賈-)只是，我會留下我所生存和贏得的東西。<hex:02100103>你可以繼承，也可以拋棄……。
35,TEXT_VOICEMAN_07005_000340_GULOOLJA,哇啊？！
36,TEXT_VOICEMAN_07005_000350_KRILE,真的……耳飾……
37,TEXT_VOICEMAN_07005_000360_YSHTOLA,真是驚人……。<hex:02100103>這與用大量以太強行打開次元壁的虛空之門根本不同。
38,TEXT_VOICEMAN_07005_000370_YSHTOLA,沒有任何扭曲，正確地形成了世界的接點。<hex:02100103>這就是曾經用「連接世界的力量」打開的門……
39,TEXT_VOICEMAN_07005_000380_YSHTOLA,不過，現在不是感嘆的時候。<hex:02100103>既然門是由格魯賈的權限打開的，<hex:02100103>那麼擁有同等權限的斯恩菲應該也能關閉它。
40,TEXT_VOICEMAN_07005_000390_YSHTOLA,也就是說，我們需要從這邊對門施加<hex:02100103>固定化術和干涉防御術。
41,TEXT_VOICEMAN_07005_000391_YSHTOLA,雖然術式已經構建，但我一個人很難長時間維持……。<hex:02100103>需要一個了解彼此、能夠配合的協力者。
42,TEXT_VOICEMAN_07005_000392_URIANGER,我也會留在這裡努力維持門，但<hex:02100103>還是有些不安。<hex:02100103>你們兩位能幫忙嗎……？
43,TEXT_VOICEMAN_07005_000393_ALPHINAUD,了解。<hex:02100103>如果需要術者之間的精密配合，<hex:02100103>我和阿莉塞正合適。
44,TEXT_VOICEMAN_07005_000394_GRAHATIA,我也應該留下來嗎？
45,TEXT_VOICEMAN_07005_000395_YSHTOLA,雖然我希望你能留下來，<hex:02100103>但你還是加入突入組吧。
46,TEXT_VOICEMAN_07005_000396_YSHTOLA,無論我們多麼努力，<hex:02100103>門被關閉的可能性還是存在……
47,TEXT_VOICEMAN_07005_000397_YSHTOLA,到那時，我們需要你從鏡像世界那邊<hex:02100103>再次尋找連接世界的方法。<hex:02100103>……你能做到吧？
48,TEXT_VOICEMAN_07005_000398_GRAHATIA,……我相信不會那樣，但如果真的發生了，<hex:02100103>我會全力以赴。
49,TEXT_VOICEMAN_07005_000420_GRAHATIA,（★未使用／削除予定★）
50,TEXT_VOICEMAN_07005_000430_ALISAIE,（★未使用／削除予定★）
51,TEXT_VOICEMAN_07005_000440_ALPHINAUD,（★未使用／削除予定★）
52,TEXT_VOICEMAN_07005_000450_ALISAIE,（★未使用／削除予定★）
53,TEXT_VOICEMAN_07005_000460_ALPHINAUD,（★未使用／削除予定★）
54,TEXT_VOICEMAN_07005_000470_ALPHINAUD,（★未使用／削除予定★）
55,TEXT_VOICEMAN_07005_000480_ALPHINAUD,（★未使用／削除予定★）
56,TEXT_VOICEMAN_07005_000490_ALISAIE,（★未使用／削除予定★）
57,TEXT_VOICEMAN_07005_000500_URIANGER,（★未使用／削除予定★）
58,TEXT_VOICEMAN_07005_000510_THANCRED,先前表明意願的烏克拉瑪特、可露兒、埃倫維爾，<hex:02100103>當然會參加突入……
59,TEXT_VOICEMAN_07005_000511_THANCRED,我會留在這裡，保護維持門的人。<hex:02100103>就像之前聽說的虛空之門一樣，<hex:02100103>不排除那邊會有什麼東西侵入。
60,TEXT_VOICEMAN_07005_000512_THANCRED,無論來的是什麼，我都不會讓它妨礙術法。
