key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_KINGMF111_04956_SEQ_00,火之終端的喀赫奇瓦準備前往下一個區域。
1,TEXT_KINGMF111_04956_SEQ_01,
2,TEXT_KINGMF111_04956_SEQ_02,
3,TEXT_KINGMF111_04956_SEQ_03,
4,TEXT_KINGMF111_04956_SEQ_04,
5,TEXT_KINGMF111_04956_SEQ_05,
6,TEXT_KINGMF111_04956_SEQ_06,
7,TEXT_KINGMF111_04956_SEQ_07,
8,TEXT_KINGMF111_04956_SEQ_08,
9,TEXT_KINGMF111_04956_SEQ_09,
10,TEXT_KINGMF111_04956_SEQ_10,
11,TEXT_KINGMF111_04956_SEQ_11,
12,TEXT_KINGMF111_04956_SEQ_12,
13,TEXT_KINGMF111_04956_SEQ_13,
14,TEXT_KINGMF111_04956_SEQ_14,
15,TEXT_KINGMF111_04956_SEQ_15,
16,TEXT_KINGMF111_04956_SEQ_16,
17,TEXT_KINGMF111_04956_SEQ_17,
18,TEXT_KINGMF111_04956_SEQ_18,
19,TEXT_KINGMF111_04956_SEQ_19,
20,TEXT_KINGMF111_04956_SEQ_20,
21,TEXT_KINGMF111_04956_SEQ_21,
22,TEXT_KINGMF111_04956_SEQ_22,
23,TEXT_KINGMF111_04956_SEQ_23,
24,TEXT_KINGMF111_04956_TODO_00,和喀赫奇瓦對話
25,TEXT_KINGMF111_04956_TODO_01,和風途園圃的警衛員對話
26,TEXT_KINGMF111_04956_TODO_02,和喀赫奇瓦對話
27,TEXT_KINGMF111_04956_TODO_03,再次和喀赫奇瓦對話
28,TEXT_KINGMF111_04956_TODO_04,
29,TEXT_KINGMF111_04956_TODO_05,
30,TEXT_KINGMF111_04956_TODO_06,
31,TEXT_KINGMF111_04956_TODO_07,
32,TEXT_KINGMF111_04956_TODO_08,
33,TEXT_KINGMF111_04956_TODO_09,
34,TEXT_KINGMF111_04956_TODO_10,
35,TEXT_KINGMF111_04956_TODO_11,
36,TEXT_KINGMF111_04956_TODO_12,
37,TEXT_KINGMF111_04956_TODO_13,
38,TEXT_KINGMF111_04956_TODO_14,
39,TEXT_KINGMF111_04956_TODO_15,
40,TEXT_KINGMF111_04956_TODO_16,
41,TEXT_KINGMF111_04956_TODO_17,
42,TEXT_KINGMF111_04956_TODO_18,
43,TEXT_KINGMF111_04956_TODO_19,
44,TEXT_KINGMF111_04956_TODO_20,
45,TEXT_KINGMF111_04956_TODO_21,
46,TEXT_KINGMF111_04956_TODO_22,
47,TEXT_KINGMF111_04956_TODO_23,
48,TEXT_KINGMF111_04956_WUKLAMAT_000_001,接下來就要和喀赫奇瓦告別了……
49,TEXT_KINGMF111_04956_GRAHATIA_000_005,下一個就是最後了……
50,TEXT_KINGMF111_04956_KRILE_000_010,即使保存在這裡的記憶消失，<hex:02100103>但他們給予我的愛，我永遠也不會忘記。<hex:02100103>我相信，這些回憶最終會成為推動我繼續前進的動力！
51,TEXT_KINGMF111_04956_ERENVILLE_000_015,……
52,TEXT_KINGMF111_04956_CAHCIUA_000_020,那麼，<hex:02100103>馬上就要結束了，感覺時間過得真快啊。
53,TEXT_KINGMF111_04956_CAHCIUA_000_021,我們現在就去下一個區域吧！<hex:02100103>怎麼走不用我教了吧？
54,TEXT_KINGMF111_04956_WUKLAMAT_000_022,……嗯，嗯。
55,TEXT_KINGMF111_04956_CAHCIUA_000_023,好嘞！<hex:02100103>正好我也想看一下中央終端的情況，<hex:02100103>我先和你們一起去回憶之門吧！
56,TEXT_KINGMF111_04956_WUKLAMAT_000_024,……我們走吧。
57,TEXT_KINGMF111_04956_WUKLAMAT_000_025,埃倫維爾……
58,TEXT_KINGMF111_04956_GRAHATIA_000_030,……終於到了這時候了。
59,TEXT_KINGMF111_04956_KRILE_000_035,……雖然可能很難接受，<hex:02100103>但這是喀赫奇瓦女士自己的願望。
60,TEXT_KINGMF111_04956_ERENVILLE_000_040,……
61,TEXT_KINGMF111_04956_CAHCIUA_000_050,我看了一下中央終端，<hex:02100103>照我的判斷，應該還有點時間。
62,TEXT_KINGMF111_04956_CAHCIUA_000_051,按這個節奏，你們應該能達成想要了解永久人的目標！
63,TEXT_KINGMF111_04956_CAHCIUA_000_052,總而言之，終於只剩一個區域了，<hex:02100103>那就是風途園圃！
64,TEXT_KINGMF111_04956_ERENVILLE_000_053,……老媽你說過，你的記憶就保存在這裡對吧？
65,TEXT_KINGMF111_04956_CAHCIUA_000_054,對啊！畢竟我還要負責給你們帶路，<hex:02100103>所以我才把這裡留到了最後！
66,TEXT_KINGMF111_04956_CAHCIUA_000_055,啊……對了！<hex:02100103>我突然有個好主意！
67,TEXT_KINGMF111_04956_WUKLAMAT_000_056,好主意？
68,TEXT_KINGMF111_04956_CAHCIUA_000_057,嘿嘿……我們過去了再說吧。<hex:02100103>我先走一步，你們也坐飛索過來吧！
69,TEXT_KINGMF111_04956_ERENVILLE_000_058,……她說的好主意，一般沒好事。
70,TEXT_KINGMF111_04956_WUKLAMAT_000_059,我說，埃倫維爾……
71,TEXT_KINGMF111_04956_WUKLAMAT_000_060,我尊重你的想法。<hex:02100103>但我也希望能實現喀赫奇瓦的願望。
72,TEXT_KINGMF111_04956_WUKLAMAT_000_061,……我不想讓她留下遺憾。<hex:02100103>可以的話，我希望她最後能帶著笑容。
73,TEXT_KINGMF111_04956_ERENVILLE_000_062,我知道。
74,TEXT_KINGMF111_04956_ERENVILLE_000_063,我都知道……
75,TEXT_KINGMF111_04956_WUKLAMAT_000_064,……對他來說，喀赫奇瓦既是母親，<hex:02100103>也是一直憧憬的導師。<hex:02100103>沒那麼容易釋然。
76,TEXT_KINGMF111_04956_WUKLAMAT_000_065,走吧……我們該做的事還是和之前一樣。<hex:02100103>了解這些永久人，繼承他們的思想和信念。
77,TEXT_KINGMF111_04956_WUKLAMAT_000_070,我們走吧！<hex:02100103>喀赫奇瓦在對面等我們呢。
78,TEXT_KINGMF111_04956_GRAHATIA_000_075,……埃倫維爾他很堅強。<hex:02100103>我們就陪著他們母子直到最後吧。
79,TEXT_KINGMF111_04956_KRILE_000_080,喀赫奇瓦女士說的好主意是什麼呢……
80,TEXT_KINGMF111_04956_ERENVILLE_000_085,可惡……
81,TEXT_KINGMF111_04956_WINDSPATHGARDENSGUARD_000_090,嗶嗶，嗶嗶，錯誤，錯誤……<hex:02100103>啟動認證系統、成功……你、好……<hex:02100103>使用者……許、許可……
82,TEXT_KINGMF111_04956_WINDSPATHGARDENSGUARD_000_091,歡迎！<hex:02100103>歡迎來到求知慾與好奇心的風途園圃！<hex:02100103>無盡的未知正在等待你們去發現！
83,TEXT_KINGMF111_04956_WUKLAMAT_000_095,走！去給喀赫奇瓦創造美好回憶！
84,TEXT_KINGMF111_04956_GRAHATIA_000_100,充滿求知慾與好奇心的風途園圃……<hex:02100103>難怪她是這個區域的永久人。
