key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_KINGME113_04944_SEQ_00,後房的卡夫基瓦似乎想要召開作戰會議。
1,TEXT_KINGME113_04944_SEQ_01,
2,TEXT_KINGME113_04944_SEQ_02,
3,TEXT_KINGME113_04944_SEQ_03,
4,TEXT_KINGME113_04944_SEQ_04,
5,TEXT_KINGME113_04944_SEQ_05,
6,TEXT_KINGME113_04944_SEQ_06,
7,TEXT_KINGME113_04944_SEQ_07,
8,TEXT_KINGME113_04944_SEQ_08,
9,TEXT_KINGME113_04944_SEQ_09,
10,TEXT_KINGME113_04944_SEQ_10,
11,TEXT_KINGME113_04944_SEQ_11,
12,TEXT_KINGME113_04944_SEQ_12,
13,TEXT_KINGME113_04944_SEQ_13,
14,TEXT_KINGME113_04944_SEQ_14,
15,TEXT_KINGME113_04944_SEQ_15,
16,TEXT_KINGME113_04944_SEQ_16,
17,TEXT_KINGME113_04944_SEQ_17,
18,TEXT_KINGME113_04944_SEQ_18,
19,TEXT_KINGME113_04944_SEQ_19,
20,TEXT_KINGME113_04944_SEQ_20,
21,TEXT_KINGME113_04944_SEQ_21,
22,TEXT_KINGME113_04944_SEQ_22,
23,TEXT_KINGME113_04944_SEQ_23,
24,TEXT_KINGME113_04944_TODO_00,和埃倫維爾對話
25,TEXT_KINGME113_04944_TODO_01,和埃瓦基普前的卡夫基瓦對話
26,TEXT_KINGME113_04944_TODO_02,
27,TEXT_KINGME113_04944_TODO_03,
28,TEXT_KINGME113_04944_TODO_04,
29,TEXT_KINGME113_04944_TODO_05,
30,TEXT_KINGME113_04944_TODO_06,
31,TEXT_KINGME113_04944_TODO_07,
32,TEXT_KINGME113_04944_TODO_08,
33,TEXT_KINGME113_04944_TODO_09,
34,TEXT_KINGME113_04944_TODO_10,
35,TEXT_KINGME113_04944_TODO_11,
36,TEXT_KINGME113_04944_TODO_12,
37,TEXT_KINGME113_04944_TODO_13,
38,TEXT_KINGME113_04944_TODO_14,
39,TEXT_KINGME113_04944_TODO_15,
40,TEXT_KINGME113_04944_TODO_16,
41,TEXT_KINGME113_04944_TODO_17,
42,TEXT_KINGME113_04944_TODO_18,
43,TEXT_KINGME113_04944_TODO_19,
44,TEXT_KINGME113_04944_TODO_20,
45,TEXT_KINGME113_04944_TODO_21,
46,TEXT_KINGME113_04944_TODO_22,
47,TEXT_KINGME113_04944_TODO_23,
48,TEXT_KINGME113_04944_WUKLAMAT_000_001,
49,TEXT_KINGME113_04944_CAHCIUA_000_005,好，準備好了……！<hex:02100103>那麼，大家集合開作戰會議吧！
50,TEXT_KINGME113_04944_CAHCIUA_000_010,那麼，現在開始作戰會議。<hex:02100103>根據烏克拉瑪特和阿莉塞的說法，<hex:02100103>佐拉賈說「來最上層」。
51,TEXT_KINGME113_04944_CAHCIUA_000_011,但是，通往上層的升降機被鎖住了。<hex:02100103>由於在解決方案九號發生的戰鬥，<hex:02100103>核心系統進入了緊急狀態模式。
52,TEXT_KINGME113_04944_SHALE_000_012,我們正在嘗試破解，但老實說，目前進展不順利。
53,TEXT_KINGME113_04944_WUKLAMAT_000_013,也就是說，正面突破是不可能的……<hex:02100103>那麼，我們該如何到達佐拉賈那裡？
54,TEXT_KINGME113_04944_CAHCIUA_000_014,我現在來解釋。
55,TEXT_KINGME113_04944_CAHCIUA_000_015,聽好了？<hex:02100103>首先，我們現在所在的解決方案九號，<hex:02100103>是全十二層中的第九層。
56,TEXT_KINGME113_04944_CAHCIUA_000_016,佐拉賈所在的最上層……<hex:02100103>也就是第十二層，在這上面。
57,TEXT_KINGME113_04944_ALISAIE_000_017,嗯，看起來像是斷掉了……
58,TEXT_KINGME113_04944_SHALE_000_018,據說最上層有王居住的宮殿，<hex:02100103>但因為是機密，所以不對外公開。<hex:02100103>因此，沒有地圖數據。
59,TEXT_KINGME113_04944_CAHCIUA_000_019,但是，第十一層的資訊我們是完全掌握的。
60,TEXT_KINGME113_04944_GRAHATIA_000_020,這是……
61,TEXT_KINGME113_04944_CAHCIUA_000_021,奧里傑尼克斯。<hex:02100103>為了將靈魂作為資源再利用，<hex:02100103>分離並加工以太的重要設施。
62,TEXT_KINGME113_04944_CAHCIUA_000_022,低層是一種倉庫……<hex:02100103>收集了從死者身上回收的含靈魂的調節器，<hex:02100103>以及作為原材料的魔物。
63,TEXT_KINGME113_04944_CAHCIUA_000_023,這些靈魂被送到中層，<hex:02100103>經過以太分離裝置。<hex:02100103>不需要的記憶被剝離，漂白。
64,TEXT_KINGME113_04944_CAHCIUA_000_024,最後被送到上層，<hex:02100103>打包進分發用的靈魂籠……
65,TEXT_KINGME113_04944_GRAHATIA_000_025,這就像是將死後的靈魂在星海中漂流的過程，<hex:02100103>人工地進行……
66,TEXT_KINGME113_04944_CAHCIUA_000_026,從我們的倫理觀來看，這是難以接受的，<hex:02100103>但現在不是討論這個的時候。
67,TEXT_KINGME113_04944_CAHCIUA_000_027,重要的是這個設施，從第一層到第十一層，<hex:02100103>像柱子一樣縱向連接。
68,TEXT_KINGME113_04944_CAHCIUA_000_028,如果佐拉賈的目的是，<hex:02100103>從解決方案九號的居民那裡收集靈魂，<hex:02100103>以獲得更強的力量……
69,TEXT_KINGME113_04944_KRILE_000_029,那麼設施現在正在運行，<hex:02100103>加工過的靈魂正被送往佐拉賈那裡……！
70,TEXT_KINGME113_04944_KRILE_000_030,我們應該突入奧里傑尼克斯，<hex:02100103>沿著這條路線前進！
71,TEXT_KINGME113_04944_CAHCIUA_000_031,你說得對……
72,TEXT_KINGME113_04944_CAHCIUA_000_032,但是，奧里傑尼克斯是<hex:02100103>這個新生亞歷山大聯合王國的社會支柱。<hex:02100103>警備非常嚴密，戰鬥是不可避免的。
73,TEXT_KINGME113_04944_CAHCIUA_000_033,當然，如果你們已經做好了心理準備，<hex:02100103>我們會全力支援……<hex:02100103>怎麼樣？
74,TEXT_KINGME113_04944_WUKLAMAT_000_034,當然要去！
75,TEXT_KINGME113_04944_CAHCIUA_000_035,呵呵，我就知道你們會這麼說。
76,TEXT_KINGME113_04944_CAHCIUA_000_036,我也會參加這次作戰！<hex:02100103>突破安全系統需要信息支援，<hex:02100103>這個身體作為中繼非常合適。
77,TEXT_KINGME113_04944_ERENVILLE_000_037,……等一下，行動前有件事要弄清楚。
78,TEXT_KINGME113_04944_ERENVILLE_000_038,斯恩菲是永久人這件事，<hex:02100103>你們早就知道了吧？
79,TEXT_KINGME113_04944_CAHCIUA_000_039,……是的。
80,TEXT_KINGME113_04944_ERENVILLE_000_040,有什麼不能說的理由嗎？
81,TEXT_KINGME113_04944_CAHCIUA_000_041,當時情況緊急，<hex:02100103>即使解釋了你們也不會明白，<hex:02100103>阻止佐拉賈是最優先的。
82,TEXT_KINGME113_04944_CAHCIUA_000_042,雖然你們可能有很多想法，<hex:02100103>但現在沒有時間考慮！<hex:02100103>突入組，前往遺產發現地！
