key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_KINGBA411_04837_SEQ_00,拉爾加士鯊理特的席特加正為奪回祭器而燃燒不已。★
1,TEXT_KINGBA411_04837_SEQ_01,我與受艾歷米娛解放軍召喚的戰士交談，聽取了有關盜賊的消息。為了獲得更多情報，我們將前往吉拉巴尼亞湖畔地區與「波爾塔·普雷托利亞將校」交談。★
2,TEXT_KINGBA411_04837_SEQ_02,當我與波爾塔·普雷托利亞將校交談時，一位行商人經過並告訴了我們盜賊易於襲擊的地點。現在我們將前往海灘地區與「緊張的商人」交談。★
3,TEXT_KINGBA411_04837_SEQ_03,緊張的商人們把我們帶到了盜賊經常襲擊的地點附近。「海灘」的<hex:02280CFF05>EObj<hex:F61EBA090103>，讓我們俯瞰一下，如果出現盜賊就立即討伐吧。★
4,TEXT_KINGBA411_04837_SEQ_04,擊敗了盜賊們。現在我們將返回海灘與「緊張的商人」們交談。★
5,TEXT_KINGBA411_04837_SEQ_05,商人們在引導完成後匆匆離去。我們回到波爾塔·普雷托利亞，再次與「席特加」對話。★
6,TEXT_KINGBA411_04837_SEQ_06,和席特加對話了。她似乎對打敗的盜賊的未來感到關心。<hex:02100103><hex:02100103>※當遠程物理DPS職業之一的等級達到94或以上時，您將能夠從波爾塔·普雷托利亞的席特加那裡接受下一個遠程物理DPS角色任務。★
7,TEXT_KINGBA411_04837_SEQ_07,
8,TEXT_KINGBA411_04837_SEQ_08,
9,TEXT_KINGBA411_04837_SEQ_09,
10,TEXT_KINGBA411_04837_SEQ_10,
11,TEXT_KINGBA411_04837_SEQ_11,
12,TEXT_KINGBA411_04837_SEQ_12,
13,TEXT_KINGBA411_04837_SEQ_13,
14,TEXT_KINGBA411_04837_SEQ_14,
15,TEXT_KINGBA411_04837_SEQ_15,
16,TEXT_KINGBA411_04837_SEQ_16,
17,TEXT_KINGBA411_04837_SEQ_17,
18,TEXT_KINGBA411_04837_SEQ_18,
19,TEXT_KINGBA411_04837_SEQ_19,
20,TEXT_KINGBA411_04837_SEQ_20,
21,TEXT_KINGBA411_04837_SEQ_21,
22,TEXT_KINGBA411_04837_SEQ_22,
23,TEXT_KINGBA411_04837_SEQ_23,
24,TEXT_KINGBA411_04837_TODO_00,與波爾塔·普雷托利亞的將校交談。★
25,TEXT_KINGBA411_04837_TODO_01,和緊張的商人對話。★
26,TEXT_KINGBA411_04837_TODO_02,請使用<hex:02280CFF05>EObj<hex:F61EBA090103>做好觀察，並在遭遇敵人時進行討伐。★
27,TEXT_KINGBA411_04837_TODO_03,和緊張的商人對話。★
28,TEXT_KINGBA411_04837_TODO_04,與波爾塔·普雷托利亞的席特加對話。★
29,TEXT_KINGBA411_04837_TODO_05,
30,TEXT_KINGBA411_04837_TODO_06,
31,TEXT_KINGBA411_04837_TODO_07,
32,TEXT_KINGBA411_04837_TODO_08,
33,TEXT_KINGBA411_04837_TODO_09,
34,TEXT_KINGBA411_04837_TODO_10,
35,TEXT_KINGBA411_04837_TODO_11,
36,TEXT_KINGBA411_04837_TODO_12,
37,TEXT_KINGBA411_04837_TODO_13,
38,TEXT_KINGBA411_04837_TODO_14,
39,TEXT_KINGBA411_04837_TODO_15,
40,TEXT_KINGBA411_04837_TODO_16,
41,TEXT_KINGBA411_04837_TODO_17,
42,TEXT_KINGBA411_04837_TODO_18,
43,TEXT_KINGBA411_04837_TODO_19,
44,TEXT_KINGBA411_04837_TODO_20,
45,TEXT_KINGBA411_04837_TODO_21,
46,TEXT_KINGBA411_04837_TODO_22,
47,TEXT_KINGBA411_04837_TODO_23,
48,TEXT_KINGBA411_04837_CEETOLJA_000_000,嘿，<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>小姐！<hex:02100103>有關偷走祭器的盜賊團……<hex:02100103>我聽到了一些令人在意的事情！★
49,TEXT_KINGBA411_04837_CEETOLJA_000_001,我去找告訴我這件事的鬥士<hex:02100103>稍等一下★
50,TEXT_KINGBA411_04837_CEETOLJA_100_001,<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>小姐，我回來了！★
51,TEXT_KINGBA411_04837_RESISTANCEA04837_000_002,喔，原來席特加小姐的合作夥伴是阿拉米格的解放者大人啊！★
52,TEXT_KINGBA411_04837_CEETOLJA_100_002,是嗎！？<hex:02100103><hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>真厲害，是位名人啊！★
53,TEXT_KINGBA411_04837_CEETOLJA_110_002,那麼，我非常想聽聽有關盜賊團的故事。★
54,TEXT_KINGBA411_04837_RESISTANCEA04837_000_003,那麼就讓我們來談談最近在阿拉米格引起騷動的盜賊團吧。★
55,TEXT_KINGBA411_04837_RESISTANCEA04837_000_004,最近有情報指稱自稱為「自由之門」的組織，在各國引起了一些騷動。據說盜賊團的頭目夏爾托菲特是他們的一員。★
56,TEXT_KINGBA411_04837_RESISTANCEA04837_000_005,他們主要襲擊從格里達尼亞方向來的商隊，雖然加強了警戒，但他們的逃跑速度非常快。即使接到襲擊的報告趕到，他們的身影已經消失。★
57,TEXT_KINGBA411_04837_RESISTANCEA04837_000_006,即使幸運地發現了他們，也會被一股不可思議的力量彈開箭矢，或是受到衝擊波反擊而無法捕獲。★
58,TEXT_KINGBA411_04837_CEETOLJA_000_007,這是被我們這裡偷走的祭器的力量。不好意思，被壞人拿走了……真的很抱歉！★
59,TEXT_KINGBA411_04837_CEETOLJA_000_008,關於盜賊團頭目夏爾托菲特說要為被虐待的人使用祭器，你知道他們的目的是什麼嗎？★
60,TEXT_KINGBA411_04837_RESISTANCEA04837_000_009,嗯，他們聲稱商隊的商人從下屬工人那裡非法地奪取金錢，這就是他們襲擊的理由。★
61,TEXT_KINGBA411_04837_RESISTANCEA04837_000_010,但是，那是荒謬的。<hex:02100103>商隊並沒有進行任何不正當行為。 ★
62,TEXT_KINGBA411_04837_RESISTANCEA04837_000_011,是為了為劫匪行為找借口，<hex:02100103>還是因為對商隊懷有某種仇恨呢……<hex:02100103>這部分還在調查中。★
63,TEXT_KINGBA411_04837_RESISTANCEA04837_000_012,說起來，據說即使在通往亞拉米格王宮的路線上，<hex:02100103>在湖畔地區的普萊托利亞港口也發生過強盜案件。★
64,TEXT_KINGBA411_04837_RESISTANCEA04837_000_013,那邊的來往頻繁，<hex:02100103>也許可以聽到一些新的信息呢。★
65,TEXT_KINGBA411_04837_RESISTANCEA04837_000_014,我會向普萊托利亞港口的將校傳達這個消息，<hex:02100103>請找他們詢問一下。★
66,TEXT_KINGBA411_04837_CEETOLJA_000_015,知道了，我去看看！<hex:02100103>在工作間隙也謝謝你，哥哥！★
67,TEXT_KINGBA411_04837_CEETOLJA_000_016,那我們在當地見將校吧！<hex:02100103>我已經向戰士學習了這個地區的地理，<hex:02100103>不用擔心哦！★
68,TEXT_KINGBA411_04837_CEETOLJA_000_020,這個人可以嗎？★
