key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_KINGBB241_04859_SEQ_00,在艾拉利格墓地前的摩寶摩寶，似乎能感受到冒險者身上神秘藝術家的風格。★
1,TEXT_KINGBB241_04859_SEQ_01,據摩寶摩寶所說，他從療養中的尚庫緹拉克那裡聽說，於是和貝爾魯一起展開了援助之旅。摩寶摩寶回想起這段往事後，突然想到了什麼，對冒險者說還有一個請求。試著和位於中央森林翡翠湖畔的「摩寶摩寶」交談吧。★
2,TEXT_KINGBB241_04859_SEQ_02,尚庫緹拉克似乎在摩寶摩寶和貝爾魯回來數日前就已去世了。摩寶摩寶試著勸誡悲痛中的貝爾魯，但卻引發了一場激烈爭吵。之後，貝爾魯推測自己可能已變成一幅畫被安放在棺材中。要拯救貝爾魯，似乎需要跳入畫中。當你做好準備後，與位於翡翠湖畔的「摩寶摩寶」交談吧。★
3,TEXT_KINGBB241_04859_SEQ_03,貝爾魯擊敗了他想像中的尚庫緹拉克肖像。讓我們返回中央森林。★
4,TEXT_KINGBB241_04859_SEQ_04,摩寶摩寶原來是貝爾魯幻想中創造出來的虛構朋友。在和這樣的摩寶摩寶以及一路上作為畫師旅行的冒險者的交流下，貝爾魯終於能夠面對現實。就這樣，冒險者和貝爾魯在消失的摩寶摩寶的送別下，回到了現實。試著和位於翡翠湖畔的「貝爾魯」對話吧。★
5,TEXT_KINGBB241_04859_SEQ_05,貝爾魯通過乙太感受到了摩寶摩寶和冒險者的旅程，他決定出發成為一名畫師生活。和摩寶摩寶的漫長旅程就此結束。在磨練想像力的同時，讓我們繼續作為畫師展開援助之旅吧！★
6,TEXT_KINGBB241_04859_SEQ_06,
7,TEXT_KINGBB241_04859_SEQ_07,
8,TEXT_KINGBB241_04859_SEQ_08,
9,TEXT_KINGBB241_04859_SEQ_09,
10,TEXT_KINGBB241_04859_SEQ_10,
11,TEXT_KINGBB241_04859_SEQ_11,
12,TEXT_KINGBB241_04859_SEQ_12,
13,TEXT_KINGBB241_04859_SEQ_13,
14,TEXT_KINGBB241_04859_SEQ_14,
15,TEXT_KINGBB241_04859_SEQ_15,
16,TEXT_KINGBB241_04859_SEQ_16,
17,TEXT_KINGBB241_04859_SEQ_17,
18,TEXT_KINGBB241_04859_SEQ_18,
19,TEXT_KINGBB241_04859_SEQ_19,
20,TEXT_KINGBB241_04859_SEQ_20,
21,TEXT_KINGBB241_04859_SEQ_21,
22,TEXT_KINGBB241_04859_SEQ_22,
23,TEXT_KINGBB241_04859_SEQ_23,
24,TEXT_KINGBB241_04859_TODO_00,與翡翠湖畔的摩寶摩寶交談吧。★
25,TEXT_KINGBB241_04859_TODO_01,再次與摩寶摩寶交談。★
26,TEXT_KINGBB241_04859_TODO_02,再次與摩寶摩寶交談。★
27,TEXT_KINGBB241_04859_TODO_03,與貝爾魯對話。★
28,TEXT_KINGBB241_04859_TODO_04,
29,TEXT_KINGBB241_04859_TODO_05,
30,TEXT_KINGBB241_04859_TODO_06,
31,TEXT_KINGBB241_04859_TODO_07,
32,TEXT_KINGBB241_04859_TODO_08,
33,TEXT_KINGBB241_04859_TODO_09,
34,TEXT_KINGBB241_04859_TODO_10,
35,TEXT_KINGBB241_04859_TODO_11,
36,TEXT_KINGBB241_04859_TODO_12,
37,TEXT_KINGBB241_04859_TODO_13,
38,TEXT_KINGBB241_04859_TODO_14,
39,TEXT_KINGBB241_04859_TODO_15,
40,TEXT_KINGBB241_04859_TODO_16,
41,TEXT_KINGBB241_04859_TODO_17,
42,TEXT_KINGBB241_04859_TODO_18,
43,TEXT_KINGBB241_04859_TODO_19,
44,TEXT_KINGBB241_04859_TODO_20,
45,TEXT_KINGBB241_04859_TODO_21,
46,TEXT_KINGBB241_04859_TODO_22,
47,TEXT_KINGBB241_04859_TODO_23,
48,TEXT_KINGBB241_04859_KUPOPO_000_001,嗯嗯嗯……<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>、<hex:02100103>摩寶又一次提升了作為畫師的技巧呢。★
49,TEXT_KINGBB241_04859_KUPOPO_000_002,摩古明白喔，<hex:02100103>你展現出像是接近全盛期尚克提拉克大人的，<hex:02100103>神秘藝術家風格的創作風格，發出煙霧狀的氣息喔。★
50,TEXT_KINGBB241_04859_KUPOPO_000_003,不過、摩古我完全一無所知喔。<hex:02100103>一點新線索都找不到，想要推理下落，<hex:02100103>就連從哪裡著手都不知道要怎麼想喔！★
51,TEXT_KINGBB241_04859_Q1_000_000,應該從哪裡著手思考呢？★
52,TEXT_KINGBB241_04859_A1_000_001,應該思考貝爾魯的目的。★
53,TEXT_KINGBB241_04859_A1_000_002,到底為何要和貝爾魯起爭執呢？★
54,TEXT_KINGBB241_04859_A1_000_003,摩古不知道～！★
55,TEXT_KINGBB241_04859_KUPOPO_000_005,嗯嗯，貝爾魯的目的……<hex:02100103>要解開那個問題，還是得正視那天的事件，<hex:02100103>是吧。★
56,TEXT_KINGBB241_04859_KUPOPO_000_006,摩古……<hex:02100103>雖然之前沒有說過，<hex:02100103>但果然，那件事應該告訴你的。★
57,TEXT_KINGBB241_04859_KUPOPO_000_007,<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>，<hex:02100103>雖然你擁有能讓畫卷魔法閃耀的想像力，但推理實在是一點也不行啊摩古！<hex:02100103>不過，我並不討厭你喔摩古！★
58,TEXT_KINGBB241_04859_KUPOPO_000_008,那麼，從問題的開端……<hex:02100103>讓我們回顧一下摩古和貝爾魯吵架的起因吧。★
59,TEXT_KINGBB241_04859_KUPOPO_000_009,那天，摩古和貝爾魯結束了他們第一次的雙人旅行，回到了利姆薩·羅敏薩，摩古。<hex:02100103>關於為什麼沒有珍克提拉克大人在的原因是因為……★
60,TEXT_KINGBB241_04859_KUPOPO_000_010,因為他正在療養中摩古。<hex:02100103>長期旅行中身體受到過度使用，再加上年老造成的衰退，情況變得非常嚴重摩古。★
61,TEXT_KINGBB241_04859_KUPOPO_000_011,因此，他讓貝爾魯和摩古波波兩人一起旅行，<hex:02100103>因為他自己正在療養所等著，並讓他們出發……★
62,TEXT_KINGBB241_04859_KUPOPO_000_012,咦……！<hex:02100103>可能有所領悟了嗎摩古！？★
63,TEXT_KINGBB241_04859_KUPOPO_000_013,貝爾魯無法擦掉繪圖，<hex:02100103>讓繪圖變得真實了摩古！！★
64,TEXT_KINGBB241_04859_KUPOPO_000_014,摩古波波波波！<hex:02100103>不理解也是可以理解的摩古！★
65,TEXT_KINGBB241_04859_KUPOPO_000_015,總之<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>，<hex:02100103>感謝你陪我走過這麼多地方，<hex:02100103>真的非常感謝摩古！★
66,TEXT_KINGBB241_04859_KUPOPO_000_016,感謝你在旅途中幫助他人，摩古！<hex:02100103>但但，最後還有一件事情……<hex:02100103>希望你能為了幫助摩古，完成一件委託摩古！★
