key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_REGSAK6SHESHENEWEZISPRINGS_00883_LOASAKWE_000_000,啊，累了……<hex:02100103>旅人大人，如果可以的話可以和我聊聊嗎，轉換一下心情。<hex:02100103>在下一位患者衝來前哦。★
1,TEXT_REGSAK6SHESHENEWEZISPRINGS_00883_LOASAKWE_000_001,在特里約拉發生了戰鬥的事我也聽說了……。<hex:02100103>你也有什麼憂心事嗎？★
2,TEXT_REGSAK6SHESHENEWEZISPRINGS_00883_LOASAKWE_000_002,那個黑色物體從天空消失了，感到如釋重負！<hex:02100103>一直感覺像有東西壓迫著頭部，很不舒服。<hex:02100103>順便問一下，你有什麼想問的嗎？★
3,TEXT_REGSAK6SHESHENEWEZISPRINGS_00883_LOASAKWE_000_003,哎呀，每天都一樣忙碌。<hex:02100103>旅人大人，要不要聊聊轉換一下心情？<hex:02100103>在下一位患者衝來前哦。★
4,TEXT_REGSAK6SHESHENEWEZISPRINGS_00883_LOASAKWE_Q1_000_000,想聽點什麼呢？★
5,TEXT_REGSAK6SHESHENEWEZISPRINGS_00883_LOASAKWE_A1_000_001,請告訴我關於你的事情
6,TEXT_REGSAK6SHESHENEWEZISPRINGS_00883_LOASAKWE_A1_000_002,這裡是什麼地方？
7,TEXT_REGSAK6SHESHENEWEZISPRINGS_00883_LOASAKWE_A1_000_003,取消★
8,TEXT_REGSAK6SHESHENEWEZISPRINGS_00883_LOASAKWE_000_004,我是在謝謝涅青燐泉受雇的治療師。<hex:02100103>青燐水的採集相當艱苦啊……<hex:02100103>我主要診治受傷或身體不適的勞工們。★
9,TEXT_REGSAK6SHESHENEWEZISPRINGS_00883_LOASAKWE_000_005,從青燐水的火災事故，到因誤食造成的急性中毒……<hex:02100103>甚至是處理酒鬼打鬥所造成的傷口治療。<hex:02100103>我負責處理這些粗野但需要關懷的人們。★
10,TEXT_REGSAK6SHESHENEWEZISPRINGS_00883_LOASAKWE_000_006,在這段路程中，你看到那湧出青燐水的泉了嗎？<hex:02100103>幾年前，確定這裡埋藏了大量的青燐水，<hex:02100103>於是當地地區的取水業也開始大力發展。★
11,TEXT_REGSAK6SHESHENEWEZISPRINGS_00883_LOASAKWE_000_007,投資這項事業的公司賺得颇丰。<hex:02100103>錢多的地方，當然也會吸引大批人流……<hex:02100103>為了一夕暴富，許多勞工紛紛湧至此地。★
12,TEXT_REGSAK6SHESHENEWEZISPRINGS_00883_LOASAKWE_000_008,對他們來說，青燐泉應該看起來像是「金湧出的泉」吧。<hex:02100103>由於擁有許多貪婪的人，爭吵和打鬥也不絕於耳……<hex:02100103>每天都不無聊的生活也不壞。★
