key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_REGYOK6MIPLUSMATEGARDEN_00867_BAPLI_000_000,發生了什麼事呢？<hex:02100103>如果是關於茶園的事情，請盡管問吧。★
1,TEXT_REGYOK6MIPLUSMATEGARDEN_00867_BAPLI_000_001,據說瓦利加爾曼達被烏克拉瑪特大人們討伐了。<hex:02100103>有和約卡夫伊族有往來的商人，<hex:02100103>興奮地告訴了我！★
2,TEXT_REGYOK6MIPLUSMATEGARDEN_00867_BAPLI_000_002,特拉伊約拉將成為一個新的國家……。<hex:02100103>我必須持續地宣傳茶園的事情。★
3,TEXT_REGYOK6MIPLUSMATEGARDEN_00867_Q1_000_000,要問什麼事情呢？★
4,TEXT_REGYOK6MIPLUSMATEGARDEN_00867_A1_000_001,請告訴我關於你的事情
5,TEXT_REGYOK6MIPLUSMATEGARDEN_00867_A1_000_002,這裡是什麼地方？
6,TEXT_REGYOK6MIPLUSMATEGARDEN_00867_A1_000_003,取消★
7,TEXT_REGYOK6MIPLUSMATEGARDEN_00867_BAPLI_000_010,我是來自佩爾佩爾族，在這片茶園工作。<hex:02100103>除了採摘茶葉的季節，我還有相當多的空餘時間，<hex:02100103>所以負責帶領前來參觀或交易的人員。★
8,TEXT_REGYOK6MIPLUSMATEGARDEN_00867_BAPLI_000_011,佩爾佩爾族的壽命比其他部族短，<hex:02100103>但像我這樣的老人依然能精力充沛地工作，多虧了瑪特茶。★
9,TEXT_REGYOK6MIPLUSMATEGARDEN_00867_BAPLI_000_020,這裡是米普魯瑪特茶園。<hex:02100103>對於像您這樣感興趣的人，<hex:02100103>我受到了所有者米普魯先生的指示，要詳細地解釋。★
10,TEXT_REGYOK6MIPLUSMATEGARDEN_00867_BAPLI_000_021,瑪特茶的營養價值豐富到可以替代蔬菜。<hex:02100103>最初是為佩爾佩爾族製作的，但現在在托拉爾大陸上廣受歡迎。★
