key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_JOBDEFRDB_00860_KESHKWA_000_000,嘿，<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>是嗎？<hex:02100103>怎麼樣，身為一名毒蛇，你能確認「你應當擊敗的獸」嗎？★
1,TEXT_JOBDEFRDB_00860_Q1_000_000,要問什麼？★
2,TEXT_JOBDEFRDB_00860_A1_000_001,關於最近的情況。★
3,TEXT_JOBDEFRDB_00860_A1_000_002,「ヴァイパー」指的是毒蛇的一種。★
4,TEXT_JOBDEFRDB_00860_A1_000_003,取消。★
5,TEXT_JOBDEFRDB_00860_KESHKWA_000_100,我一直如一，仍在履行作為毒蛇的使命。<hex:02100103>一直在完成高利亞斯給予我的任務。★
6,TEXT_JOBDEFRDB_00860_KESHKWA_000_101,多虧如此，我的名聲也逐漸好轉了……<hex:02100103>不過考慮到還得籌措船資，感覺還是不夠。★
7,TEXT_JOBDEFRDB_00860_KESHKWA_000_102,於是我就和高利亞斯商量了。<hex:02100103>打算將積蓄用來支付前往伊修加德或夏爾艾恩的航行費用，<hex:02100103>並考慮也去其他國家的獵物狩獵組織看看。★
8,TEXT_JOBDEFRDB_00860_KESHKWA_000_103,履行毒蛇的使命，國界並不重要。<hex:02100103>如果那些國家有「我應該打倒的獸」存在，<hex:02100103>去那裡也會有意義吧？★
9,TEXT_JOBDEFRDB_00860_KESHKWA_000_200,毒蛇（ヴァイパー）是源自托拉爾大陸的古老傳說中的「蛇戰士」。<hex:02100103>其使命是狩獵威脅人們生活的野獸。★
10,TEXT_JOBDEFRDB_00860_KESHKWA_000_201,在我的故鄉托拉爾大陸上，歷經長久歲月，<hex:02100103>有時會出現超越種族極限、擁有強大力量的個體。<hex:02100103>人們稱之為「<hex:024A38FF19E5A4A7E59CB0E38292E68E8CE68FA1E38199E3828BE88085FF1CE38388E383A9E383ABE383B4E382A3E38389E383A9E383BCE383AB03>」並對其恐懼。★
11,TEXT_JOBDEFRDB_00860_KESHKWA_000_202,為了對抗那些存在，祖先們將目光投向了<hex:02100103>密林中最強的捕食者——「蛇」。<hex:02100103>他們將蛇獨特的靈活戰鬥方式融入自己的劍術之中。★
12,TEXT_JOBDEFRDB_00860_KESHKWA_000_203,隨著不斷討伐，人們開始將獵人本身也視為<hex:02100103>像蛇一樣，也就是毒蛇。★
13,TEXT_JOBDEFRDB_00860_KESHKWA_000_204,正如其來源，狩獵托拉爾維德拉爾（トラルヴィドラール）<hex:02100103>是毒蛇最重要的使命之一……<hex:02100103>然而，除了這種威脅人們生活的野獸外，還有許多其他存在。★
14,TEXT_JOBDEFRDB_00860_KESHKWA_000_205,狩獵這類野獸也是毒蛇的工作之一。<hex:02100103>我也特地來到艾歐澤亞，打算前往各地討伐野獸，驅除威脅。★
15,TEXT_JOBDEFRDB_00860_KESHKWA_000_206,……說起來，我從一名城市裡遇見的旅人那裡聽說，<hex:02100103>在遠東的某個地方，似乎也有經歷漫長年月獲得力量的，<hex:02100103>類似托拉爾維德拉爾的存在。★
16,TEXT_JOBDEFRDB_00860_KESHKWA_000_207,據說在那個地方，他們將這些野獸稱為「瑞獣」……。<hex:02100103>如果可能的話，我想有機會親眼見證，確認它們是否真的與托拉爾維德拉爾有類似的存在。★
17,TEXT_JOBDEFRDB_00860_TALK_ACTOR,
