key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_FESHLX2024WITCH_00857_PUMPKIN_000_000,呵呵，要聊點什麼嗎？★
1,TEXT_FESHLX2024WITCH_00857_Q1_000_000,要問什麼呢？★
2,TEXT_FESHLX2024WITCH_00857_A1_000_001,這裡是什麼地方呢？★
3,TEXT_FESHLX2024WITCH_00857_A1_000_002,你問我是誰嗎？★
4,TEXT_FESHLX2024WITCH_00857_A1_000_003,你在做什麼？★
5,TEXT_FESHLX2024WITCH_00857_A1_000_004,取消★
6,TEXT_FESHLX2024WITCH_00857_PUMPKIN_000_010,這裡是我的家。<hex:02100103>放輕鬆，隨意舒適地休息吧。★
7,TEXT_FESHLX2024WITCH_00857_PUMPKIN_000_020,當然是「南瓜頭魔人」。<hex:02100103>據說曾經帶著許多妖異，徘徊在夜晚的街道上，是傳說中的魔人啊……。★
8,TEXT_FESHLX2024WITCH_00857_PUMPKIN_000_021,不過，其實這更像是一種稱號。<hex:02100103>我們一族代代相傳，擁有操控妖異的知識，這個稱號就代代流傳下來了呢……嘻嘻。★
9,TEXT_FESHLX2024WITCH_00857_PUMPKIN_000_030,我的祖先也曾參與妖異戰鬥，<hex:02100103>結果造成了世界嚴重受損。★
10,TEXT_FESHLX2024WITCH_00857_PUMPKIN_000_031,因此，為了懺悔自己的行為，<hex:02100103>祖先們誓言監視妖異的行動成為自己的使命……。<hex:02100103>不只是討伐，而是為了讓它們也能享受快樂地生活。★
11,TEXT_FESHLX2024WITCH_00857_PUMPKIN_000_032,哎呀，不好意思，我說話太多了。<hex:02100103>因為很少有人來拜訪，所以感到開心呢……嘻嘻……。★
12,TEXT_FESHLX2024WITCH_00857_PUMPKIN_000_033,……看起來你也和妖異締結契約呢，<hex:02100103>請務必小心使用？<hex:02100103>那股力量是非常危險的，哦。★
