key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_REGYOK6PANAQPELURETREAT_00869_YUPLU_000_000,歡迎來到帕納庫佩爾渡假村！<hex:02100103>讓我來為您解說一下這個溫泉～。★
1,TEXT_REGYOK6PANAQPELURETREAT_00869_YUPLU_000_001,剛剛感覺到了一種不同於地震的奇怪搖晃。<hex:02100103>正在確認發生了什麼事情，<hex:02100103>萬一發生緊急情況，就必須引導客人們。★
2,TEXT_REGYOK6PANAQPELURETREAT_00869_YUPLU_000_002,聽客人說，在山的那邊，似乎瓦利加爾曼達正在暴走！<hex:02100103>大家都毫不在意地浸泡在溫泉裡呢。★
3,TEXT_REGYOK6PANAQPELURETREAT_00869_YUPLU_000_003,看來確定有新的連王誕生了呢！<hex:02100103>如果他們能來這裡作客的話，我一定會好好介紹溫泉的效能！★
4,TEXT_REGYOK6PANAQPELURETREAT_00869_Q1_000_000,要問什麼呢？★
5,TEXT_REGYOK6PANAQPELURETREAT_00869_A1_000_001,想了解關於我的事情嗎？★
6,TEXT_REGYOK6PANAQPELURETREAT_00869_A1_000_002,這裡是什麼地方呢？★
7,TEXT_REGYOK6PANAQPELURETREAT_00869_A1_000_003,取消★
8,TEXT_REGYOK6PANAQPELURETREAT_00869_YUPLU_000_010,我是尤佩爾，負責為客人提供指引。<hex:02100103>我的哥哥卡布利也在這裡，還有全家人一起參與了這裡的經營。★
9,TEXT_REGYOK6PANAQPELURETREAT_00869_YUPLU_000_011,我一邊成為客人們的對話夥伴，<hex:02100103>一邊講述溫泉的效能和歷史。<hex:02100103>我也希望你享受溫泉，並了解更多訊息喔！★
10,TEXT_REGYOK6PANAQPELURETREAT_00869_YUPLU_000_020,這裡是「帕納庫佩爾療養村」。<hex:02100103>這是佩爾佩爾族引以為豪的秘境溫泉，<hex:02100103>為來此地的商人等人免費開放的休養地。★
11,TEXT_REGYOK6PANAQPELURETREAT_00869_YUPLU_000_021,雖然入湯是免費的，但我們通過賣紀念品、<hex:02100103>提供飲食服務來賺取利潤。<hex:02100103>這樣一來，相信我們都能愉快地進行交易吧？★
12,TEXT_REGYOK6PANAQPELURETREAT_00869_YUPLU_000_022,不過，剛才那奇怪的震動似乎讓大家都不太平靜……。<hex:02100103>或許最好趕快去查看下瓦春佩羅所在的情況。★
