key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_FESHLX2024TRANSFORM3_00859_TRANSFORMHLX2024_000_000,嘻嘻嘻……我是一個擅長「變身魔術」的無名小小惡魔。<hex:02100103>讓我展示我的絕招，將您腦海中想像的人物<hex:02100103>變身成！★
1,TEXT_FESHLX2024TRANSFORM3_00859_TRANSFORMHLX2024_000_001,那麼，首先，請回想一下您迄今的冒險！<hex:02100103>嘻嘻嘻……那麼，現在看見了什麼呢～？★
2,TEXT_FESHLX2024TRANSFORM3_00859_Q1_000_000,如何回答？
3,TEXT_FESHLX2024TRANSFORM3_00859_A1_000_001,暁月的冒險★
4,TEXT_FESHLX2024TRANSFORM3_00859_TRANSFORMHLX2024_000_002,那麼，在這些冒險中遇到的人們中，請您想象出給您留下深刻印象的人物！★
5,TEXT_FESHLX2024TRANSFORM3_00859_Q2_000_000,如何回答？
6,TEXT_FESHLX2024TRANSFORM3_00859_A2_000_001,一位在哲學家議會中擔任重要職位的艾列森男性。★
7,TEXT_FESHLX2024TRANSFORM3_00859_A2_000_002,一位負責管理福利組織的心地善良的艾列森女性。★
8,TEXT_FESHLX2024TRANSFORM3_00859_A2_000_003,在廢墟之國努力重建的加列亞男性。★
9,TEXT_FESHLX2024TRANSFORM3_00859_A2_000_004,環遊世界收集指定物品的威爾拉男性。★
10,TEXT_FESHLX2024TRANSFORM3_00859_A2_100_005,與消失在虛空的姐姐重逢，並且成為七大天龍戰鬥用複製體。★
11,TEXT_FESHLX2024TRANSFORM3_00859_A2_150_006,害羞卻擅長計算的大膽無畏紳士的複製。★
12,TEXT_FESHLX2024TRANSFORM3_00859_A2_000_007,擁有暁月氛圍的優拉男性。★
13,TEXT_FESHLX2024TRANSFORM3_00859_A2_000_008,以收集東方名品為興趣的優拉男性。★
14,TEXT_FESHLX2024TRANSFORM3_00859_A2_000_009,蘊含古代大魔導士靈魂的貓咪女性。★
15,TEXT_FESHLX2024TRANSFORM3_00859_A2_000_040,取消★
16,TEXT_FESHLX2024TRANSFORM3_00859_TRANSFORMHLX2024_000_004,呵呵呵......看到了，看到了！<hex:02100103>那麼，就讓大家期待已久的特殊魔術開始吧！！★
17,TEXT_FESHLX2024TRANSFORM3_00859_SYSTEM_000_005,若想解除「變身狀態」，請使用專用動作「解除變身」，<hex:02100103>即可恢復原狀。★
18,TEXT_FESHLX2024TRANSFORM3_00859_TRANSFORMHLX2024_000_010,哎呀……您確定是派對的邀請客人嗎？<hex:02100103>抱歉，但我的「變身魔術」只能為合法的受邀客人表演。★
