key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_REGYOK6OKHANU_00871_UULIHALI_000_000,歡迎，歡迎，旅人大人……。<hex:02100103>您對於奧克‧哈努有什麼問題嗎？★
1,TEXT_REGYOK6OKHANU_00871_UULIHALI_000_001,哎呀，哎呀，讓蘆葦恢復生機的旅人大人！<hex:02100103>您對於奧克‧哈努有什麼問題嗎？★
2,TEXT_REGYOK6OKHANU_00871_UULIHALI_000_002,據說繼承儀式已經結束了，<hex:02100103>感到高興您來了，旅人大人！<hex:02100103>您對於奧克‧哈努有什麼問題嗎？★
3,TEXT_REGYOK6OKHANU_00871_UULIHALI_000_003,歡迎，歡迎，旅人大人！<hex:02100103>您對這裡有什麼問題想問嗎？★
4,TEXT_REGYOK6OKHANU_00871_Q1_000_000,您要問什麼？★
5,TEXT_REGYOK6OKHANU_00871_A1_000_001,請告訴我關於你的事情
6,TEXT_REGYOK6OKHANU_00871_A1_000_002,這裡是什麼地方？
7,TEXT_REGYOK6OKHANU_00871_A1_000_003,取消
8,TEXT_REGYOK6OKHANU_00871_UULIHALI_000_010,我負責巡視建築物的狀況，整理從人們那裡得到的資訊。這片土地潮濕，所以我特別留意木材是否有腐蝕的問題。★
9,TEXT_REGYOK6OKHANU_00871_UULIHALI_000_011,如果發現有地方變脆弱，我就會告訴正在做大工工作的丈夫，讓他去修補。看到他那輕盈的動作，真是太棒了呢～。★
10,TEXT_REGYOK6OKHANU_00871_UULIHALI_000_020,這個村子的名字叫「奧克·哈努」，在<hex:02100103>哈努哈努族的語言中意思是「我們的村莊」。★
11,TEXT_REGYOK6OKHANU_00871_UULIHALI_000_021,這整個地區包括集落被稱為「烏由·烏布」。<hex:02100103>在普通話裡，可以說是「卵之樹」吧……<hex:02100103>指的是從蛋中孵化出來，在樹木陪伴下生存的意思。★
12,TEXT_REGYOK6OKHANU_00871_UULIHALI_000_022,通過繼承儀式，蘆也恢復了活力，<hex:02100103>為了得到的幫助，我們必須讓這個國家繼續繁榮發展～。★
